'YNR056C',-0.076,-0.159,-0.106,0.141,0.042,0.301,-0.09
'YNR058W',-0.369,-0.693,-0.83,-0.19,-0.51,0.225,-0.109
'YNR060W',-0.361,-0.482,-0.158,-0.293,-0.439,0.427,0.295
'YNR074C',-0.214,-0.386,-0.553,-0.494,-0.479,-0.661,-0.964
'YNR076W',0.222,0.208,-0.036,0.248,-0.008,0.031,-0.052
'YOL001W',-0.005,-0.026,-0.258,-0.172,-0.454,-0.278,-0.191
'YOL003C',0.184,-0.076,-0.092,0.132,0.088,0.048,0.263
'YOL005C',0.004,0.269,-0.057,0.204,0.346,0.361,0.021
'YOL007C',0.193,0.184,-0.612,-0.333,-0.388,-1.079,-0.714
'YOL116W',-0.415,-0.811,0.474,0.121,-0.093,1.089,1.303
'YOL118C',-0.105,-0.247,0.058,0.346,0.211,0.769,1.329
'YOL120C',0.328,-0.006,0.343,0.066,-0.363,-1.823,-2.039
'YOL122C',0.105,-0.005,0.396,0.884,0.912,0.477,1.064
'YOL124C',0.157,-0.2,0.377,-0.628,-0.909,-0.2,-1.597
'YOL126C',0.056,-0.085,-0.09,-0.261,0.629,1.195,1.825
'YOL140W',0.164,-0.144,-0.138,-0.446,-0.573,0.189,0.112
'YOL142W',0.129,-0.265,0.127,-0.291,-0.364,0.266,-0.367
'YOL144W',-0.161,-0.458,0.237,0.113,0.384,0,0.126
'YOL146W',-0.219,-0.44,0.399,0.242,0.237,0.753,0.608
'YOL148C',0.139,-0.144,0.133,0.264,0.504,0.588,0.305
'YOL150C',-0.037,-0.234,-0.237,0.061,0.14,1.071,0.734
'YOL164W',-0.178,-0.043,0.102,-0.338,-0.478,0.807,0.562
'YOL166C',-0.049,-0.29,0.024,0.54,0.254,0.533,0.423
'YOR002W',0.228,0.392,0.954,0.639,0.603,0.674,0.422
'YOR004W',0.104,-0.123,0.247,-0.507,-0.502,-0.096,-1.03
'YOR006C',0.023,-0.517,0.282,-0.01,-0.327,0.887,0.367
'YOR008C',0.172,-0.037,-0.389,-0.101,0.102,0.524,0.39
'YOR022C',-0.276,-0.254,-0.066,0.066,-0.083,0.71,0.735
'YOR024W',-0.097,-0.075,-0.179,-0.041,-0.026,-0.194,0.135
'YOR026W',-0.016,-0.423,0.177,0.016,-0.602,1.03,0.542
'YOR028C',-0.397,-0.162,-0.34,0,-0.117,1.694,0.321
'YOR030W',-0.18,-0.101,-0.318,0.006,-0.2,0.444,0.742
'YOR032C',-0.817,-2.225,0.727,0.083,-0.031,1.974,1.357
'YOL021C',-0.099,-0.124,-0.508,-0.534,-0.53,-1.29,-1.168
'YOL023W',-0.415,-0.688,-0.14,-0.042,0.145,0.664,0.213
'YOL025W',-0.387,-0.453,-0.203,-0.32,-0.395,0.444,0.339
'YOL027C',-0.186,-0.31,-0.382,-0.237,-0.201,0.118,-0.193
'YOL029C',-0.149,-0.309,-0.116,0.164,-0.07,-0.577,-0.511
'YOL031C',-0.087,-0.448,-0.08,0.088,0.039,0.24,-0.256
'YOL045W',-0.136,-0.157,-0.351,-0.122,-0.116,-0.676,-0.674
'YOL047C',-0.406,-0.412,0.048,0.152,0.101,1.032,1.028
'YOL049W',0.197,0.152,0.065,0.3,0.258,-0.126,-0.441
'YOL051W',-0.066,0.062,-0.141,-0.146,-0.179,-0.585,-0.436
'YOL053C',-0.056,-0.079,0.008,1.122,1.217,2.615,2.206
'YOL054W',-0.307,-0.778,0.293,-0.079,-0.387,0.613,0.456
'YOL068C',0.082,-0.312,-0.252,-0.021,-0.229,-0.207,-0.479
'YOL070C',-0.104,0.376,0.465,0.002,-0.13,0.475,0.103
'YOL072W',0.177,0.38,0.327,0.109,0.059,-0.17,-0.204
'YOL074C',-0.026,-0.318,-0.166,0.16,-0.122,0.068,0.716
'YOL076W',0.157,0.015,-0.026,-0.057,-0.256,0.583,0.071
'YOL078W',0.084,0.112,-0.26,-0.074,0.001,-0.37,-0.199
'YOL092W',0.084,0.008,0.226,0.192,0.159,-0.475,-0.559
'YOL094C',-0.09,-0.351,0.206,-0.098,-0.281,0.563,-0.16
'YOL096C',-0.312,-0.686,0.542,0.253,0.026,1.033,0.976
'YOL098C',0.219,0.176,-0.384,-0.106,-0.274,-0.47,-0.719
'YOL100W',0.053,0.036,-0.307,-0.082,-0.087,-0.095,-0.051
'YOL102C',-0.1,-0.18,-0.277,0.037,0.12,0.103,-0.2
'YOR046C',0.208,-0.042,0.349,-0.005,-0.297,0.523,-0.679
'YOR048C',0.294,0.108,0.476,-0.154,-0.464,-0.085,-0.132
'YOR050C',-0.297,-0.625,0.015,-0.167,-0.019,0.871,0.653
'YOR052C',0.109,0.298,0.424,0.627,0.655,2.436,1.632
'YOR054C',-0.042,-0.019,0.15,0.131,0.287,0.901,0.64
'YOR056C',0.178,0.001,0.39,-0.342,-0.28,0.024,-0.321
'YOR070C',0.159,0.056,-0.255,-0.087,-0.214,-0.255,-0.222
'YOR072W',-0.057,-0.094,-0.218,0.097,-0.134,0.068,0.071
'YOR074C',0.004,-0.409,-0.027,0.04,-0.209,0.927,-0.274
'YOR076C',0.054,-0.317,-0.22,0.11,0.325,0.914,0.333
'YOR078W',0.102,-0.273,-0.168,-0.514,-0.692,-0.84,-1.077
'YOR080W',0.136,-0.236,0.329,0.003,-0.298,0.93,-0.296
'YOR094W',-0.039,-0.268,-0.186,-0.321,-0.54,-0.177,-0.227
'YOR096W',0.466,0.16,0.212,0.185,0.103,-1.243,-1.047
'YOR098C',0.134,-0.032,-0.323,-0.344,-0.867,-0.354,0.351
'YOR100C',-0.878,-1.168,0.032,0.103,0.271,1.93,2.625
'YOR102W',-0.179,-0.229,-0.022,0.034,0.173,0.044,-0.346
'YOR104W',-0.146,-0.173,0.085,0.052,0.147,0.026,-0.033
'YOR118W',-0.177,-0.242,0,-0.219,-0.38,0.143,-0.306
'YOR120W',-0.424,-0.539,-0.215,0.095,0.12,1.937,1.123
'YOR122C',-0.109,-0.107,0.121,0.26,0.466,-0.16,-0.088
'YOR124C',-0.033,0.162,0.066,0.607,0.84,0.763,0.221
'YOR126C',-0.269,-0.577,-0.239,-0.293,-0.521,0.196,0.049
'YOR128C',0.077,0.221,0.923,0.837,1.308,0.103,-0.241
'YOR142W',0.1,0.039,0.249,0.606,0.501,-0.045,0.242
'YOR144C',-0.112,-0.331,-0.131,-0.208,-0.593,0.219,-0.616
'YOR146W',0.035,-0.144,-0.337,-0.535,-0.77,-1.074,-1.458
'YOR148C',0.032,-0.031,0.027,0.168,-0.05,0.195,0.169
'YOR150W',-0.097,0.432,-0.22,0.292,0.391,0.777,-0.137
'YOR152C',-0.224,0.52,0.326,0.226,0.113,0.836,1.437
'YOR166C',-0.227,-0.063,-0.206,0.009,-0.286,0.172,-0.58
'YOR168W',0.301,0.301,0.381,0.123,-0.032,-0.229,-0.962
'YOR170W',-0.062,-0.264,-0.031,0.173,0.062,0.571,0.489
'YOR172W',0.04,0.161,-0.113,-0.064,0.107,-0.314,-0.005
'YOR174W',-0.053,-0.064,-0.219,-0.127,-0.031,-0.266,0.129
'YOR176W',0.063,0.082,0.862,0.288,0.411,0.831,0.468
'YOR190W',-0.056,-0.259,0.479,0.261,0.103,0.74,0.278
'YOR192C',0.143,-0.068,0.694,0.209,-0.006,0.578,0.626
'YOR194C',0.155,-0.06,0.06,0.021,0.133,0.526,0.167
'YOR196C',0.022,-0.01,0.295,0.149,0.274,0.833,0.509
'YOR198C',0.139,-0.039,0.167,-0.032,-0.004,0.314,-0.599
'YOR200W',-0.033,-0.429,0.018,0.214,0.037,0.499,0.045
'YOR214C',-0.287,0.011,-0.483,-0.1,0.147,0.25,-0.189
'YOR216C',0.017,-0.25,-0.067,-0.209,-0.408,0.335,-0.844
'YOR218C',0.003,0.029,0.188,0.173,0.06,0.29,-0.432
'YOR220W',0.104,0.104,0.512,0.693,0.772,2.358,2.028
'YOR222W',-0.045,-0.445,0.327,0.226,-0.151,-0.251,0.091
'YOR224C',0.199,-0.02,-0.103,-0.251,-0.331,-1.096,-1.753
'YOR238W',0.062,-0.235,0.151,0.219,0.004,0.856,-0.185
'YOR240W',0.245,-0.125,0.038,0.08,-0.019,0.1,-0.743
'YOR242C',-0.177,-0.904,-0.181,0.002,0.068,1.093,-0.101
'YOR244W',0.132,0.03,0.15,0.258,0.752,1.76,0.989
'YOR246C',-0.061,-0.079,0.401,0.143,0.767,0.73,0.085
'YOR248W',0.207,-0.041,0.134,0.292,0.176,-0.668,-1.271
'YOR262W',0.01,-0.223,0.245,-0.104,-0.701,0.669,0.207
'YOR264W',0.157,0.038,0.4,0.253,0.169,0.721,0.135
'YOR266W',-0.163,0.023,-0.016,0.27,0.081,0.531,0.163
'YOR268C',-0.397,-0.132,-0.502,-0.233,-0.154,0.445,0.127
'YOR270C',0.138,0.225,0.316,0.535,0.308,-0.352,-0.462
'YOR272W',0.028,-0.104,-0.086,-0.846,-0.874,-0.715,-1.239
'YOR286W',-0.052,-0.166,-0.15,-0.012,0.269,0.119,-0.873
'YOR288C',-0.098,-0.149,0.063,-0.06,0.135,0.59,-0.09
'YOR290C',-0.092,-0.017,-0.344,-0.238,-0.269,-0.409,-0.221
'YOR292C',0.149,0.34,0.334,0.222,0.12,0.444,0.131
'YOR294W',0.037,-0.031,0.177,-0.714,-0.929,-0.916,-1.339
'YOR296W',-0.161,-0.25,-0.321,0.165,-0.034,0.645,0.137
'YOR310C',0.222,0.038,0.261,-0.375,-0.458,-1.812,-2.782
'YOR312C',0.295,-0.008,0.164,-0.184,-0.226,-1.537,-2.235
'YOR314W',-0.146,0.44,-0.252,0.095,-0.015,0.105,-0.853
'YOR316C',-0.048,-0.098,0.308,-0.056,-0.368,0.524,0.822
'YOR318C',-0.204,-0.178,-0.331,-0.115,-0.162,-0.163,-0.16
'YOR320C',0.135,-0.212,0.365,0.293,0.216,0.263,-0.154
'YOR334W',-0.256,-0.601,-0.535,0.061,-0.231,-0.026,-0.142
'YOR336W',0.057,-0.067,-0.295,0.098,-0.091,-0.375,0.091
'YOR338W',-0.18,-0.284,-0.139,-0.421,-0.635,0.584,0.084
'YOR340C',0.155,-0.024,-0.013,-0.567,-0.535,-0.973,-1.057
'YOR342C',0.162,-0.167,-0.351,-0.371,-0.341,-0.8,-0.746
'YOR344C',0.178,0.181,-0.196,-0.103,0.028,-0.471,-1.081
'YOR358W',-1.55,-1.932,-0.465,-0.791,-0.423,0.303,0.209
'YOR360C',0.11,0.197,0.124,-0.205,-0.129,-0.132,-0.53
'YOR362C',0.201,0.011,0.078,0.262,0.09,0.685,-0.199
'YOR364W',-0.071,-0.344,0.075,0.12,0.115,0.953,NaN
'YOR366W',-0.282,-0.726,-0.127,0.018,-0.09,0.807,0.655
'YOR368W',-0.132,-0.306,0.268,0.111,0.369,0.694,-0.536
'YOR382W',0.089,-0.34,-0.772,-0.548,-0.233,1.004,0.508
'YOR384W',0.247,-0.233,0.286,-0.005,-0.22,0.677,1.405
'YOR386W',-0.762,NaN,1.171,0.442,0.371,2.634,1.947
'YOR388C',-0.469,-1.364,0.575,-0.082,-0.114,1.234,0.697
'YOR390W',-0.04,-0.248,0.339,0.103,-0.011,0.906,-0.413
'YOR392W',-0.329,-0.517,-0.46,-0.003,-0.246,1.027,0.862
'YPL012W',0.146,-0.111,-0.235,-1.014,-1.405,-3.278,-2.823
'YPL014W',0.029,0.087,1.557,0.894,0.625,1.157,0.261
'YPL016W',-0.238,-0.166,-0.237,-0.22,-0.239,-0.236,-0.193
'YPL018W',-0.022,-0.213,-0.061,0.069,-0.063,1.368,1.132
'YPL020C',0.097,0.01,0.163,0.293,0.353,1.066,0.614
'YPL022W',0.541,0.397,-0.493,0.134,0.164,-1.065,-0.517
'YPL036W',-0.2,-0.758,-0.213,-0.397,-0.92,-2.982,-0.596
'YPL038W',-0.104,0.081,-0.113,-0.144,-0.113,0.17,-0.507
'YPL040C',-0.047,-0.027,-0.248,0.266,-0.108,0.087,-0.078
'YPL042C',-0.249,0.598,-0.29,-0.243,-0.459,0.439,0.008
'YPL044C',0.081,-0.1,0.306,0.047,-0.502,-0.252,-1.177
'YPL046C',0.131,-0.033,0.062,0.29,0.046,-0.482,-0.486
'YPL060W',-0.831,-2.645,0.402,0.241,-0.354,1.027,1.224
'YPL062W',-0.356,-0.794,-0.387,-0.198,-0.218,0.376,0.454
'YPL064C',-0.024,-0.056,0.066,0.233,0.171,0.283,0.036
'YPL066W',0.034,-0.266,-0.34,-0.394,-0.57,0.137,0.119
'YPL068C',-0.538,-0.068,-0.311,-0.774,-1.311,0.157,-0.652
'YPL070W',-0.002,0.572,-0.044,-0.099,-0.517,0.267,-0.358
'YPL084W',0.022,-0.098,-0.14,0.161,-0.185,0.769,0.051
'YPL086C',0.113,-0.059,0.378,-0.017,-0.495,-0.136,-0.753
'YPL088W',-0.681,-1.186,0.373,-0.377,-0.558,0.761,0.534
'YPL090C',0.321,0.209,0.456,0.4,0.307,-1.221,-1.174
'YPL092W',0.067,-0.008,0.978,0.768,0.688,0.532,0.569
'YPL094C',0.226,-0.099,0.126,-0.146,-0.199,-0.07,-0.241
'YPL108W',-0.129,-0.396,0.135,-0.088,-0.208,0.486,0.21
'YPL110C',0.069,-0.113,-0.115,0.218,0.033,0.097,0.338
'YPL112C',0.063,-0.185,-0.272,0.046,-0.321,0.33,-0.014
'YPL114W',-0.241,-1.347,-0.079,0.108,0.021,1.125,0.939
'YPL116W',0.159,0.011,0.614,0.45,0.376,0.477,-0.184
'YPL118W',0.042,-0.251,0.447,0.543,0.275,1.297,0.628
'YPL132W',0.165,-0.035,-0.046,0.173,0.296,0.583,0.156
'YPL134C',0.088,0.057,0.269,0.329,0.145,0.983,1.706
'YPL136W',0.032,0.133,-0.89,-0.282,-0.464,-0.028,0.051
'YPL138C',0.147,0.162,0.351,0.233,0.306,0.063,0.268
'YPL140C',0.253,0.041,0.028,0.164,0.09,-0.334,-0.276
'YPL142C',0.153,-0.222,0.026,0.08,-0.195,-1.553,-1.909
'YPL156C',0.008,-0.187,0.149,0.041,-0.243,0.747,1.266
'YPL158C',0.188,-0.037,-0.111,-0.226,-0.326,0.011,-0.581
'YPL160W',0.005,0.156,-0.442,-0.156,-0.428,-1.81,-1.702
'YPL162C',0.163,0.05,0.016,-0.019,0.007,0.285,0.489
'YPL164C',0.06,0.037,-0.147,0.053,-0.139,0.13,0.459
'YPL166W',-0.026,-0.643,0.107,0.771,0.416,1.503,1.317
'YPL180W',0.064,-0.061,-0.084,0.057,-0.058,-0.228,-0.028
'YPL182C',0.007,0.116,-0.136,0.18,-0.044,0.505,0.593
'YPL184C',0.171,0.113,0.333,0.244,0.054,0.429,0.444
'YPL186C',-0.002,-0.203,0.267,0.295,0.497,1.967,2.117
'YPL188W',0.022,-0.27,-0.507,-0.486,-0.219,0.177,-0.032
'YPL190C',0.066,-0.201,-0.088,-0.315,-0.305,-0.22,-0.279
'YPL204W',0.093,0.046,-0.488,-0.042,-0.233,-0.553,-0.718
'YPL206C',0.099,0.233,0.241,0.339,0.382,0.754,0.382
'YPL208W',-0.009,0.042,-0.075,-0.045,-0.092,-0.08,-0.381
'YPL210C',-0.028,-0.224,-0.047,-0.096,-0.304,-0.757,-1.55
'YPL212C',0.015,-0.033,-0.322,-0.113,-0.254,-0.75,-0.691
'YPL214C',0.034,-0.099,0.212,0.188,0.14,-0.197,-0.221
'YPL228W',-0.044,-0.323,-0.34,0,-0.154,0.42,-0.023
'YPL230W',-0.181,-0.077,-0.411,0.625,0.448,1.592,1.862
'YPL232W',-0.127,-0.274,-0.344,-0.158,-0.137,0.155,-0.3
'YPL234C',-0.134,-0.081,0.114,0.206,0.548,-0.474,-0.558
'YPL236C',-0.011,0.062,-0.083,-0.006,0.051,0.032,0.171
'YPL238C',0.07,0.065,-0.11,0.024,0.192,-0.647,-1.079
'YPL252C',-0.177,-0.254,-0.507,-0.046,-0.411,0.066,-0.377
'YPL254W',0.141,-0.013,0.174,0.1,-0.058,-0.065,-0.557
'YPL256C',0.037,0.041,-0.527,-0.596,-0.851,-0.372,-1.76
'YPL258C',-0.007,-0.142,-0.46,-0.033,-0.267,-0.235,-0.399
'YPL260W',0.038,-0.07,-0.239,0.038,0.124,0.947,0.673
'YPL262W',0.092,0.064,-0.14,0.133,0.186,1.091,2.329
'YPL276W',-0.09,-0.19,-0.089,0.242,-0.069,0.935,1.005
'YPL278C',0.044,-0.007,-0.195,0.096,0.064,-0.02,0.218
'YPL280W',-0.12,-0.05,-0.319,-0.035,-0.144,0.35,0.96
'YPL282C',0.195,0.19,-0.006,0.358,0.058,-0.124,-0.218
'YPR001W',-0.214,-0.16,-0.26,-0.099,-0.058,0.383,0.943
'YPR003C',-0.117,0.23,-0.153,0.007,0.106,-0.107,-0.05
'YPR017C',0.01,0.001,0.267,0.198,0.241,0.069,0.024
'YPR019W',0.045,0.063,-0.583,-0.27,-0.394,-0.811,-0.38
'YPR021C',0.044,0.103,-0.117,0.48,0.373,0.329,0.371
'YPR023C',-0.077,-0.06,-0.412,-0.067,-0.095,0.529,0.883
'YPR025C',-0.104,-0.257,-0.403,-0.073,-0.155,0.513,0.614
'YPR027C',-0.031,0.191,0.182,0.19,0.158,0.631,0.873
'YPR041W',0.324,0.14,0.207,-0.02,-0.041,-0.344,-0.629
'YPR043W',0.189,-0.011,-0.124,0.056,-0.033,-0.339,-1.609
'YPR045C',-0.099,-0.264,0.341,0.201,0.612,0.67,0.378
'YPR047W',-0.068,-0.228,0.505,0.428,0.356,0.95,0.319
'YPR049C',0.201,0.028,0.112,0.216,0.195,0.47,0.295
'YPR051W',0.193,0.04,-0.011,0.213,0.22,-0.256,-0.366
'YPR065W',0.149,0.143,-0.234,-0.042,-0.168,-0.332,0.054
'YPR067W',0.273,-0.026,0.258,0.147,0.064,0.697,0.398
'YPR069C',-0.008,0.07,-0.18,0.118,0.076,-0.293,-0.396
'YPR071W',0.044,0.062,-0.212,0.013,-0.086,-0.456,-0.37
'YPR073C',0.268,0.198,0.256,0.416,0.403,0.542,-0.31
'YPR075C',0.062,0.454,0.345,0.062,0.258,0.303,0.183
'YPR089W',0.129,0.004,-0.074,-0.435,0.275,-0.441,-0.366
'YPR091C',-0.007,-0.152,0.36,0.187,0.198,0.444,0.382
'YPR093C',-0.091,-0.157,0.132,0.006,0.082,0.471,0.698
'YPR095C',-0.171,-0.287,-0.591,-0.056,-0.108,-0.183,-0.432
'YPR097W',0.106,-0.026,0.224,0.161,0.058,-0.216,-0.417
'YPR099C',-0.057,0.619,0.307,0.62,0.514,1.284,0.52
'YPR113W',-0.001,0.081,0.531,0.719,0.863,1.199,-0.643
'YPR115W',0.077,-0.024,-0.04,0.271,0.297,0.352,0.452
'YPR117W',0.06,-0.025,-0.211,0.063,0.072,-0.217,-0.275
'YPR119W',0.103,-0.042,-0.155,-0.28,-0.331,-0.068,-0.785
'YPR121W',0.09,0.015,0.284,0.06,-0.085,0.041,0.048
'YPR123C',-0.085,-0.381,-0.766,-0.333,-0.327,-0.155,-0.089
'YPR137W',0.147,-0.194,-0.303,-0.704,-0.748,-1.733,-3.071
'YPR139C',-0.02,-0.231,0.292,0.38,0.245,0.578,-0.107
'YPR141C',-0.06,-0.425,-0.201,-0.003,-0.026,-0.581,-0.27
'YPR143W',0.116,-0.134,-0.157,-0.554,-0.631,-1.363,-0.817
'YPR145W',0.247,-0.021,-0.21,-0.229,-0.309,-1.585,-1.127
'YPR147C',0.149,0.152,0.094,0.324,0.311,0.236,0.373
'YPR161C',0.195,-0.041,0.362,0.183,0.151,0.64,-0.13
'YPR163C',0.338,0.315,0.59,0.107,-0.029,-0.74,-1.271
'YPR165W',0.144,-0.026,-0.035,0.232,0.127,-0.118,-0.743
'YPR167C',-0.061,-0.386,-0.219,0.261,-0.026,0.746,-0.047
'YPR169W',0.218,0.287,0.408,0.227,0.329,-0.252,-0.835
'YPR171W',0.041,-0.183,-0.101,-0.138,0.123,0.549,-0.178
'YPR185W',0.093,0.026,0.471,0.777,0.738,1,0.303
'YPR187W',0.253,-0.036,0.033,0.163,-0.202,-0.565,-1.32
'YPR189W',-0.033,0.1,-0.32,0.043,-0.259,-0.754,-0.505
'YPR191W',0.112,0.34,-0.141,0.242,0.437,0.691,1.244
'YPR193C',0.016,-0.256,-0.597,-0.026,-0.029,1.047,1.035
'YPR195C',0.068,0.314,-0.119,-0.001,-0.008,-0.368,-0.023
'EMPTY',NaN,NaN,NaN,0.561,NaN,NaN,NaN
'EMPTY',0.459,NaN,NaN,0.196,NaN,NaN,0.954
'EMPTY',NaN,NaN,NaN,NaN,NaN,NaN,-0.312
'EMPTY',NaN,NaN,NaN,NaN,NaN,NaN,NaN
'EMPTY',NaN,NaN,NaN,NaN,NaN,NaN,NaN
'EMPTY',NaN,0.688,NaN,-0.222,NaN,NaN,NaN
'NORF 1',0.16,-0.004,-0.047,0.162,0.103,-0.146,-0.164
'NORF 3',0.028,0.073,0.063,0.071,0.029,-0.485,-0.355
'NORF 5',0.029,0.038,-0.086,0.035,-0.019,-0.357,-0.332
'NORF 7',0.009,0.013,-0.2,0.629,1.576,1.802,1.906
'NORF 9',0.004,0.076,-0.141,-0.147,-0.194,-0.331,-0.53
'NORF 11',-0.258,-0.179,0.019,0.265,0.471,-0.072,-0.182
'NORF 25',0.061,0.073,-0.144,0.186,0.601,0.393,0.622
'NORF 27',-0.166,-0.046,-0.253,-0.194,-0.121,-0.429,0.236
'NORF 29',-0.004,0.157,-0.099,0.134,0.211,-0.379,-0.99
'NORF 31',-0.323,-0.001,-0.109,0.079,0.266,-0.433,-0.368
'NORF 33',-0.115,-0.006,0.088,-0.265,-0.423,-0.508,-0.316
'NORF 35',0.118,0.189,0.123,0.122,-0.093,-0.665,0.104
'NORF 49',0.134,0.04,0.065,0.075,0.169,-0.668,-0.555
'NORF 51',0.04,0.092,0.236,0.394,0.829,1.391,0.864
'NORF 53',-0.148,-0.357,-0.265,0.062,0.103,0.215,0.612
'NORF 55',0.052,-0.087,-0.014,0.231,0.166,0.081,0.253
'NORF 57',-0.196,-0.509,0.169,0.22,-0.13,0.531,0.537
'NORF 59',-0.118,-0.281,0.049,0.081,-0.086,-0.169,-0.258
'NORF 73',0.052,0.073,-0.267,0.053,-0.062,-0.541,-0.081
'NORF 75',0.196,0.059,0.237,0.132,0.073,0.234,0.117
'NORF 77',0.046,0.106,-0.063,0.023,0.021,-0.82,-0.609
'NORF 79',-0.004,0.171,0.209,0.514,0.096,0.209,0.586
'NORF 81',0.225,0.251,0.05,0.126,-0.229,-0.822,0.194
'NORF 83',0.144,0.132,0.058,0.289,-0.143,-0.849,0.283
'YAL001C',0.041,0.263,0.351,0.642,0.895,1.202,0.86
'YAL021C',-0.01,-0.085,-0.277,-0.118,-0.249,-0.261,-0.382
'YAR035W',-0.368,-0.295,0.33,-0.054,-0.079,0.677,0.383
'YCR017C',0.177,0.251,0.011,0.11,0.081,-0.337,-0.004
'YCR027C',0.309,0.152,0.04,0.202,0.186,0.622,0.184
'YCR054C',0.141,-0.509,-0.45,-0.539,-1.508,0.365,-0.815
'YIR032C',0.046,-0.688,0.339,0.264,0.037,1.195,0.695
'YNR016C',0.186,0.216,-0.264,-0.056,-0.446,-1.842,-0.393
'YOL016C',-0.004,0.194,0.545,0.798,1.047,1.537,1.126
'YOL110W',-0.164,-0.309,-0.319,0,0.102,0.08,0.346
'YPL242C',0.125,-0.029,0.016,0.038,0.299,-0.069,-0.185
'EMPTY',NaN,NaN,NaN,NaN,NaN,NaN,NaN
'EMPTY',NaN,NaN,NaN,NaN,NaN,NaN,NaN
'GENOMIC 1X',0.202,0.235,-0.026,0.14,0.058,-0.116,0.128
'GENOMIC 0.5X',0.349,0.301,0.022,0.191,0.151,-0.12,0.189
'GENOMIC 1X',0.336,0.327,0.109,0.143,0.276,-0.098,0.189
'GENOMIC 1X',0.502,0.432,0.197,0.4,0.175,0.408,0.539
'GENOMIC 0.5X',0.378,0.32,0.098,0.299,0.207,0.008,0.452
'GENOMIC 0.25X',0.331,0.237,0.155,0.341,0.049,0.065,0.43
'EMPTY',-0.087,NaN,NaN,0.973,NaN,NaN,NaN
'PNCA',-1.09,-0.384,-0.564,NaN,-2.392,NaN,NaN
'LAMBDA',-0.729,0.361,-0.26,-0.054,-1.605,-0.135,0.61
'POLY DA',0.322,0.81,0.47,0.424,-0.807,0.048,0.661
'SS DNA',0.068,0.726,-0.192,0.086,-0.912,0.062,0.486
'EMPTY',NaN,NaN,NaN,-1.363,NaN,NaN,NaN
'EMPTY',NaN,NaN,NaN,NaN,NaN,NaN,NaN
'EMPTY',-0.068,NaN,0.126,NaN,NaN,NaN,NaN
'EMPTY',0.649,NaN,NaN,NaN,NaN,NaN,NaN
'YBR218C',0.293,0.456,-0.473,-0.25,-0.098,-0.537,1.836
'YAL053W',0.241,0.591,0.14,0.209,-0.179,-0.666,0.335
'YAL055W',-0.244,0.069,-0.248,0.229,-0.487,-0.24,1.293
'YAL058W',0.14,0.476,0.13,0.244,-0.096,-0.188,0.318
'PRS425',0.08,0.465,0.035,0.016,-0.05,-0.171,0.367
'YOL109W',0.697,0.89,0.821,0.767,0.419,1.367,1.851
'E. COLI #10',0.049,0.735,0.016,0.02,-0.243,-0.053,0.306
'E. COLI #33',0.02,0.803,-0.145,-0.089,-0.725,-0.184,0.123
'E. COLI #35',0.18,0.81,0.036,-0.002,-0.859,-0.051,0.181
'E. COLI #36',-0.056,0.804,-0.177,-0.23,-0.722,-0.013,0.217
'E. COLI #40',0.061,0.586,-0.064,-0.009,-0.132,0.057,0.132
'EMPTY',NaN,NaN,-0.363,NaN,NaN,0.87,1.444
'YAL002W',0.001,0.695,-0.127,0.154,-0.104,0.101,1.341
'YAL004W',0.214,0.392,-0.001,0.165,0.04,0.087,0.224
'YAL007C',0.112,0.544,0.01,0.047,0.159,-0.116,-0.112
'YAL009W',0.075,0.622,0.07,-0.066,0.04,0.255,0.281
'YAL011W',0.022,0.219,-0.193,-0.521,-0.386,-0.383,0.12
'YAL013W',-0.928,-0.227,-0.337,-1.029,-0.963,0.179,-0.303
'YAL027W',-0.143,1.175,-0.038,-0.012,-0.373,0.661,0.845
'YAL028W',0.237,0.39,-0.263,0.106,0.154,0.883,1.098
'YAL030W',-0.01,0.469,-0.062,0.078,-0.105,0.791,0.625
'YAL032C',-0.229,-0.101,-0.285,-0.262,-0.423,0.365,0.587
'YAL034AW',-0.546,-0.132,0.142,-0.128,-1.019,0.951,0.825
'YAL035W',0.18,0.398,-0.056,-0.456,-0.253,-0.731,-0.819
'YAL049C',0.152,0.292,-0.153,0.033,0.337,1.063,1.148
'GENOMIC 1X',0.111,0.361,-0.148,0.072,0.005,0.27,0.556
'GENOMIC 0.5X',0.207,0.341,-0.082,-0.009,0.105,0.058,0.621
'GENOMIC 0.25X',0.124,0.435,-0.053,0.29,0.118,0.016,0.744
'YAL060W',0.148,0.408,0.116,0.727,0.717,2.063,1.822
'YAL062W',0.354,0.408,-0.3,-0.072,0.251,-0.762,0.071
'YAR015W',0.093,0.861,0.952,1.012,1.153,-0.18,-0.267
'YAR019C',0.059,0.879,-0.43,-0.087,-0.633,0.185,0.554
'YAR023C',-0.151,0.36,0.149,0.29,-0.889,1.332,1.374
'YAR028W',0.318,0.521,0.736,0.638,0.662,1.775,0.977
'YAR030C',-0.343,0.662,-0.03,-0.064,-0.814,0.091,0.195
'YAR033W',0.227,0.518,0.273,0.393,-0.017,0.82,0.918
'YAR064W',-0.044,0.884,-0.195,0.058,-0.557,-0.12,0.339
'YAR069C',-0.029,0.483,-0.112,-0.13,-0.941,-0.17,0.064
'YAR071W',0.541,0.5,0.317,-0.362,-1.221,-1.463,-1.497
'YAR074C',0.385,0.462,0.193,-0.237,-0.38,-1.584,-1.421
